image_path,hp_folder,head_rot_x,head_rot_y,head_rot_z,head_pos_x,head_pos_y,head_pos_z,look_at_x,look_at_y,look_at_z,left_iris_x,left_iris_y,left_pupil_x,left_pupil_y,left_cornea_x,left_cornea_y,left_globe_x,left_globe_y,right_iris_x,right_iris_y,right_pupil_x,right_pupil_y,right_cornea_x,right_cornea_y,right_globe_x,right_globe_y
User_01/Grid_15/HP_012/14.png,HP_012,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,0.0,11.0,0.0,2145.62451,897.508545,2148.18872,904.4442,2138.19849,877.4232,2132.42334,861.8032,1561.04932,847.1388,1558.64832,853.1902,1567.99707,829.6279,1573.39478,816.023438
User_01/Grid_15/HP_012/15.png,HP_012,-4.2484,3.148,-4.6535,-1.4979,-0.026362,41.8138,-11.0,11.0,0.0,2116.709,896.03064,2113.659,902.6743,2125.54639,876.7822,2132.42334,861.8032,1531.14331,846.046631,1522.94385,851.8728,1554.90259,829.1636,1573.39478,816.023438
User_01/Grid_15/HP_013/01.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,11.0,-11.0,0.0,2161.309,1210.39038,2169.82715,1205.421,2136.63037,1224.78674,2117.428,1235.98877,1566.72437,1201.0376,1570.22058,1195.38232,1556.605,1217.40637,1548.74109,1230.12671
User_01/Grid_15/HP_013/02.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,0.0,-11.0,0.0,2131.16284,1208.727,2133.837,1203.41931,2123.43,1224.07568,2117.428,1235.98877,1536.2179,1198.82031,1533.77917,1192.72363,1543.269,1216.44751,1548.74109,1230.12671
User_01/Grid_15/HP_013/03.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,-11.0,-11.0,0.0,2100.73682,1210.26221,2097.48975,1205.25757,2110.13135,1224.74182,2117.428,1235.98877,1504.789,1199.86377,1496.24854,1193.98328,1529.51636,1216.88965,1548.74109,1230.12671
User_01/Grid_15/HP_013/04.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,-11.0,-5.5,0.0,2099.46118,1224.84033,2095.96143,1222.66846,2109.57861,1231.11816,2117.428,1235.98877,1503.21033,1214.726,1494.34753,1211.72815,1528.84216,1223.396,1548.74109,1230.12671
User_01/Grid_15/HP_013/05.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,0.0,-5.5,0.0,2131.169,1223.91052,2133.84839,1221.555,2123.428,1230.71484,2117.428,1235.98877,1536.20044,1214.2063,1533.75354,1211.1001,1543.26648,1223.17664,1548.74109,1230.12671
User_01/Grid_15/HP_013/06.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,11.0,-5.5,0.0,2162.649,1224.80994,2171.4397,1222.63684,2137.20386,1231.1001,2117.428,1235.98877,1568.03809,1215.55664,1571.79553,1212.7196,1557.17346,1223.75989,1548.74109,1230.12671
User_01/Grid_15/HP_013/07.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,11.0,0.0,0.0,2163.23584,1240.56482,2172.14526,1241.45483,2137.45557,1237.98938,2117.428,1235.98877,1568.66187,1231.39966,1572.54333,1231.64771,1557.443,1230.68274,1548.74109,1230.12671
User_01/Grid_15/HP_013/08.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,0.0,0.0,0.0,2131.16772,1240.637,2133.849,1241.544,2123.42554,1238.0177,2117.428,1235.98877,1536.18884,1231.28137,1533.73743,1231.50684,1543.26367,1230.63062,1548.74109,1230.12671
User_01/Grid_15/HP_013/09.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,-11.0,0.0,0.0,2098.89551,1240.69617,2095.28345,1241.61353,2109.33325,1238.04468,2117.428,1235.98877,1502.44263,1231.14832,1493.4231,1231.34729,1528.51453,1230.573,1548.74109,1230.12671
User_01/Grid_15/HP_013/10.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,-11.0,5.5,0.0,2099.17236,1256.68872,2095.616,1260.72144,2109.45264,1245.03223,2117.428,1235.98877,1502.67371,1247.83228,1493.7019,1251.28052,1528.61255,1237.86292,1548.74109,1230.12671
User_01/Grid_15/HP_013/11.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,0.0,5.5,0.0,2131.15918,1257.53931,2133.837,1261.74243,2123.42334,1245.39832,2117.428,1235.98877,1536.18469,1248.64111,1533.73328,1252.25562,1543.26111,1238.207,1548.74109,1230.12671
User_01/Grid_15/HP_013/12.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,11.0,5.5,0.0,2162.91846,1256.4585,2171.76147,1260.43774,2137.32178,1244.94043,2117.428,1235.98877,1568.46045,1247.45874,1572.30188,1250.835,1557.3562,1237.69885,1548.74109,1230.12671
User_01/Grid_15/HP_013/13.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,11.0,11.0,0.0,2161.75562,1271.2019,2170.35962,1278.03687,2136.827,1251.39893,2117.428,1235.98877,1567.47412,1262.53,1571.11914,1268.83472,1556.92981,1244.29114,1548.74109,1230.12671
User_01/Grid_15/HP_013/14.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,0.0,11.0,0.0,2131.14331,1273.13184,2133.814,1280.364,2123.42114,1252.21948,2117.428,1235.98877,1536.188,1264.73389,1533.74084,1271.4801,1543.25867,1245.241,1548.74109,1230.12671
User_01/Grid_15/HP_013/15.png,HP_013,-0.93498,4.4426,-0.90611,-1.7521,5.0049,41.1605,-11.0,11.0,0.0,2100.24316,1271.59351,2096.90015,1278.51965,2109.915,1251.5542,2117.428,1235.98877,1503.84814,1263.34875,1495.11719,1269.81,1529.113,1244.6521,1548.74109,1230.12671
User_01/Grid_15/HP_014/01.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,11.0,-11.0,0.0,2351.724,1230.51318,2360.61768,1225.31421,2325.98169,1245.56128,2305.97583,1257.25586,1748.20007,1209.49487,1751.889,1203.49231,1737.52686,1226.86145,1729.23694,1240.35022
User_01/Grid_15/HP_014/02.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,0.0,-11.0,0.0,2320.14648,1229.02148,2322.90771,1223.52,2312.166,1244.92224,2305.97583,1257.25586,1716.66772,1208.05286,1714.21973,1201.763,1723.74487,1226.23828,1729.23694,1240.35022
User_01/Grid_15/HP_014/03.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,-11.0,-11.0,0.0,2289.46484,1230.85571,2286.25269,1225.71973,2298.758,1245.71484,2305.97583,1257.25586,1685.30737,1210.05811,1676.77686,1204.17554,1710.01611,1227.09631,1729.23694,1240.35022
User_01/Grid_15/HP_014/04.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,-11.0,-5.5,0.0,2288.15942,1245.59009,2284.68848,1243.31738,2298.19238,1252.15942,2305.97583,1257.25586,1683.7417,1224.9165,1674.89209,1221.91443,1709.34717,1233.60291,1729.23694,1240.35022
User_01/Grid_15/HP_014/05.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,0.0,-5.5,0.0,2320.15234,1244.65015,2322.91943,1242.1897,2312.16333,1251.75391,2305.97583,1257.25586,1716.65137,1223.67871,1714.19519,1220.42529,1723.743,1233.07275,1729.23694,1240.35022
User_01/Grid_15/HP_014/06.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,11.0,-5.5,0.0,2353.24731,1245.63281,2362.45142,1243.36975,2326.63232,1252.17688,2305.97583,1257.25586,1749.67688,1224.44507,1753.66016,1221.3457,1738.16528,1233.40271,1729.23694,1240.35022
User_01/Grid_15/HP_014/07.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,11.0,0.0,0.0,2353.938,1262.272,2363.28223,1263.24927,2326.92822,1259.44727,2305.97583,1257.25586,1750.40686,1240.88354,1754.53589,1240.98767,1738.48047,1240.583,1729.23694,1240.35022
User_01/Grid_15/HP_014/08.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,0.0,0.0,0.0,2320.15063,1261.94885,2322.91968,1262.8656,2312.1604,1259.30347,2305.97583,1257.25586,1716.64111,1241.0957,1714.18066,1241.24121,1723.74121,1240.67542,1729.23694,1240.35022
User_01/Grid_15/HP_014/09.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,-11.0,0.0,0.0,2287.554,1261.63965,2283.96338,1262.49414,2297.93018,1259.17053,2305.97583,1257.25586,1682.971,1241.31775,1673.96375,1241.5061,1709.01807,1240.773,1729.23694,1240.35022
User_01/Grid_15/HP_014/10.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,-11.0,5.5,0.0,2287.7876,1277.87378,2284.24341,1281.89111,2298.03052,1266.26257,2305.97583,1257.25586,1683.17944,1257.98718,1674.21521,1261.41992,1709.10657,1248.05884,1729.23694,1240.35022
User_01/Grid_15/HP_014/11.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,0.0,5.5,0.0,2320.14063,1279.47974,2322.906,1283.81873,2312.15747,1266.95483,2305.97583,1257.25586,1716.63867,1258.84338,1714.17847,1262.45483,1723.73938,1248.42017,1729.23694,1240.35022
User_01/Grid_15/HP_014/12.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,11.0,5.5,0.0,2353.608,1279.09351,2362.883,1283.346,2326.78931,1266.79822,2305.97583,1257.25586,1750.22693,1257.602,1754.31982,1260.96619,1738.40283,1247.88379,1729.23694,1240.35022
User_01/Grid_15/HP_014/13.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,11.0,11.0,0.0,2352.31934,1294.6355,2361.329,1301.90234,2326.242,1273.602,2305.97583,1257.25586,1749.17639,1273.2688,1753.05969,1279.67969,1737.94922,1254.7334,1729.23694,1240.35022
User_01/Grid_15/HP_014/14.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,0.0,11.0,0.0,2320.1228,1295.65479,2322.88013,1303.139,2312.155,1274.02747,2305.97583,1257.25586,1716.644,1275.29028,1714.18848,1282.10327,1723.73767,1255.60791,1729.23694,1240.35022
User_01/Grid_15/HP_014/15.png,HP_014,8.5996,0.69262,-1.6157,0.81606,6.746,40.0597,-11.0,11.0,0.0,2288.81982,1293.06226,2285.4812,1300.02954,2298.47681,1272.90747,2305.97583,1257.25586,1684.31787,1273.518,1675.58691,1279.96484,1709.59192,1254.85583,1729.23694,1240.35022
User_01/Grid_15/HP_015/01.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,11.0,-11.0,0.0,2105.60449,1464.34033,2113.33545,1459.8103,2083.1687,1477.48621,2065.67139,1487.73853,1539.2644,1502.52258,1542.30652,1497.59375,1530.44788,1516.80762,1523.58435,1527.92847
User_01/Grid_15/HP_015/02.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,0.0,-11.0,0.0,2079.10327,1462.77661,2081.71021,1457.9314,2071.54956,1476.8147,2065.67139,1487.73853,1511.58081,1500.82,1509.24878,1495.55322,1518.3335,1516.07031,1523.58435,1527.92847
User_01/Grid_15/HP_015/03.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,-11.0,-11.0,0.0,2052.0813,1463.65527,2049.44458,1458.98254,2059.723,1477.197,2065.67139,1487.73853,1482.99365,1501.70215,1475.12122,1496.61572,1505.81409,1516.44678,1523.58435,1527.92847
User_01/Grid_15/HP_015/04.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,-11.0,-5.5,0.0,2050.69287,1476.54614,2047.78174,1474.371,2059.12036,1482.84338,2065.67139,1487.73853,1481.27417,1515.03906,1473.05261,1512.53442,1505.078,1522.29065,1523.58435,1527.92847
User_01/Grid_15/HP_015/05.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,0.0,-5.5,0.0,2079.1,1476.05273,2081.71167,1473.78,2071.543,1482.62915,2065.67139,1487.73853,1511.54883,1514.51855,1509.20557,1511.90771,1518.32471,1522.06836,1523.58435,1527.92847
User_01/Grid_15/HP_015/06.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,11.0,-5.5,0.0,2106.98242,1476.99072,2114.99268,1474.90674,2083.75879,1483.03271,2065.67139,1487.73853,1540.68518,1515.52612,1544.00854,1513.116,1531.06384,1522.50391,1523.58435,1527.92847
User_01/Grid_15/HP_015/07.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,11.0,0.0,0.0,2107.842,1491.02954,2116.027,1491.66846,2084.12671,1489.17883,2065.67139,1487.73853,1541.61462,1529.969,1545.12219,1530.366,1531.46619,1528.82031,1523.58435,1527.92847
User_01/Grid_15/HP_015/08.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,0.0,0.0,0.0,2079.09082,1490.93115,2081.70361,1491.55273,2071.53564,1489.13379,2065.67139,1487.73853,1511.52026,1530.00964,1509.16846,1530.41541,1518.3158,1528.8374,1523.58435,1527.92847
User_01/Grid_15/HP_015/09.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,-11.0,0.0,0.0,2049.8064,1490.82861,2046.71973,1491.42969,2058.73584,1489.08936,2065.67139,1487.73853,1480.12158,1530.05066,1471.66553,1530.46362,1504.58508,1528.8562,1523.58435,1527.92847
User_01/Grid_15/HP_015/10.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,-11.0,5.5,0.0,2049.5918,1505.653,2046.46289,1509.13867,2058.64258,1495.56934,2065.67139,1487.73853,1479.7782,1545.77539,1471.25269,1549.24878,1504.4375,1535.729,1523.58435,1527.92847
User_01/Grid_15/HP_015/11.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,0.0,5.5,0.0,2079.074,1506.43921,2081.684,1510.08081,2071.52759,1495.90991,2065.67139,1487.73853,1511.498,1546.27832,1509.14087,1549.85718,1518.307,1535.9408,1523.58435,1527.92847
User_01/Grid_15/HP_015/12.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,11.0,5.5,0.0,2108.00342,1505.595,2116.22046,1509.06116,2084.19653,1495.55286,2065.67139,1487.73853,1541.87756,1545.02417,1545.43762,1548.35107,1531.5802,1535.40088,1523.58435,1527.92847
User_01/Grid_15/HP_015/13.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,11.0,11.0,0.0,2107.41772,1519.59668,2115.51465,1525.77588,2083.94727,1501.68555,2065.67139,1487.73853,1541.41516,1559.62866,1544.88318,1565.79419,1531.38013,1541.78809,1523.58435,1527.92847
User_01/Grid_15/HP_015/14.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,0.0,11.0,0.0,2079.05,1521.31653,2081.653,1527.84973,2071.51953,1502.41675,2065.67139,1487.73853,1511.4834,1561.9574,1509.125,1568.589,1518.29858,1542.79224,1523.58435,1527.92847
User_01/Grid_15/HP_015/15.png,HP_015,8.3596,9.6439,4.2304,-2.6801,9.8993,41.6975,-11.0,11.0,0.0,2050.09814,1519.94958,2047.07019,1526.21252,2058.86157,1501.82361,2065.67139,1487.73853,1480.32666,1560.93213,1471.91431,1567.35034,1504.67078,1542.35864,1523.58435,1527.92847
User_01/Grid_15/HP_016/01.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,11.0,-11.0,0.0,2558.55273,678.7921,2569.40332,672.186035,2527.266,697.8401,2503.07422,712.5686,1916.08,620.8168,1920.678,613.74,1902.81042,641.24,1892.53772,657.0508
User_01/Grid_15/HP_016/02.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,0.0,-11.0,0.0,2517.851,678.0642,2520.74756,671.301147,2509.51123,697.5377,2503.07422,712.5686,1879.4126,618.8893,1876.847,611.430054,1886.81287,640.405151,1892.53772,657.0508
User_01/Grid_15/HP_016/03.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,-11.0,-11.0,0.0,2480.36475,682.427,2475.929,676.5397,2493.16528,699.4169,2503.07422,712.5686,1844.33752,621.747559,1834.95764,614.877563,1871.46936,641.6196,1892.53772,657.0508
User_01/Grid_15/HP_016/04.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,-11.0,-5.5,0.0,2479.831,700.544067,2475.28882,698.194336,2492.93457,707.3231,2503.07422,712.5686,1843.55713,639.0902,1834.01733,635.592163,1871.13708,649.203247,1892.53772,657.0508
User_01/Grid_15/HP_016/05.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,0.0,-5.5,0.0,2517.9917,698.0853,2520.918,695.244263,2509.57031,706.2617,2503.07422,712.5686,1879.40942,637.731445,1876.84058,633.9514,1886.81409,648.628052,1892.53772,657.0508
User_01/Grid_15/HP_016/06.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,11.0,-5.5,0.0,2559.65137,698.323242,2570.72485,695.535156,2527.73682,706.3589,2503.07422,712.5686,1916.85437,638.9354,1921.60742,635.3944,1903.14417,649.1492,1892.53772,657.0508
User_01/Grid_15/HP_016/07.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,11.0,0.0,0.0,2559.244,718.8096,2570.22876,720.03,2527.56836,715.290161,2503.07422,712.5686,1916.47644,657.8185,1921.15356,657.9685,1902.98169,657.385742,1892.53772,657.0508
User_01/Grid_15/HP_016/08.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,0.0,0.0,0.0,2518.11621,719.0945,2521.06421,720.3734,2509.627,715.4115,2503.07422,712.5686,1879.4176,657.511,1876.85181,657.600952,1886.81653,657.251465,1892.53772,657.0508
User_01/Grid_15/HP_016/09.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,-11.0,0.0,0.0,2480.35938,719.314941,2475.92383,720.632446,2493.162,715.5126,2503.07422,712.5686,1843.88733,657.209,1834.41528,657.239746,1871.27771,657.1199,1892.53772,657.0508
User_01/Grid_15/HP_016/10.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,-11.0,5.5,0.0,2481.874,737.1763,2477.74121,741.9735,2493.81543,723.315552,2503.07422,712.5686,1845.24146,674.4867,1836.04675,677.876465,1871.85522,664.6753,1892.53772,657.0508
User_01/Grid_15/HP_016/11.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,0.0,5.5,0.0,2518.21875,738.86145,2521.18066,744.003052,2509.67847,724.0349,2503.07422,712.5686,1879.43628,676.219238,1876.87878,679.9608,1886.81946,665.417,1892.53772,657.0508
User_01/Grid_15/HP_016/12.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,11.0,5.5,0.0,2557.445,738.0963,2568.05542,743.0779,2526.80835,723.712036,2503.07422,712.5686,1915.04248,675.7643,1919.43213,679.4144,1902.36389,665.221436,1892.53772,657.0508
User_01/Grid_15/HP_016/13.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,11.0,11.0,0.0,2554.73267,754.6217,2564.78247,762.803,2525.65649,730.9523,2503.07422,712.5686,1912.87891,691.501343,1916.83667,698.2041,1901.42969,672.1105,1892.53772,657.0508
User_01/Grid_15/HP_016/14.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,0.0,11.0,0.0,2518.2998,755.77,2521.26782,764.191162,2509.724,731.4369,2503.07422,712.5686,1879.46143,692.4026,1876.91614,699.284058,1886.82275,672.500854,1892.53772,657.0508
User_01/Grid_15/HP_016/15.png,HP_016,-16.9951,-13.7954,-3.083,5.069,-3.3831,38.9885,-11.0,11.0,0.0,2484.0896,752.9197,2480.39746,760.766846,2494.77344,730.2113,2503.07422,712.5686,1847.30859,689.7025,1838.5354,696.0359,1872.738,671.34436,1892.53772,657.0508
User_01/Grid_15/HP_017/01.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,11.0,-11.0,0.0,2464.68555,930.3069,2473.86743,924.6361,2438.13013,946.707642,2417.51367,959.440552,1864.38879,963.8596,1868.28955,958.0714,1853.11108,980.5947,1844.35938,993.5813
User_01/Grid_15/HP_017/02.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,0.0,-11.0,0.0,2431.911,929.642456,2434.719,923.830566,2423.7998,946.4298,2417.51367,959.440552,1832.13342,962.261353,1829.75049,956.1575,1839.01917,979.9011,1844.35938,993.5813
User_01/Grid_15/HP_017/03.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,-11.0,-11.0,0.0,2400.81226,932.4569,2397.56177,927.2051,2410.214,947.646851,2417.51367,959.440552,1800.81763,964.2671,1792.36157,958.5741,1825.30933,980.756,1844.35938,993.5813
User_01/Grid_15/HP_017/04.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,-11.0,-5.5,0.0,2399.95117,947.5581,2396.53,945.2434,2409.84082,954.249268,2417.51367,959.440552,1799.71228,979.2915,1791.03113,976.5132,1824.83655,987.3329,1844.35938,993.5813
User_01/Grid_15/HP_017/05.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,0.0,-5.5,0.0,2431.91357,945.8943,2434.72559,943.249,2423.79736,953.5293,2417.51367,959.440552,1832.11145,978.3165,1829.721,975.337158,1839.01318,986.918335,1844.35938,993.5813
User_01/Grid_15/HP_017/06.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,11.0,-5.5,0.0,2465.809,946.127563,2475.22046,943.5332,2438.60962,953.625244,2417.51367,959.440552,1865.462,979.3451,1869.57666,976.569336,1853.57471,987.3644,1844.35938,993.5813
User_01/Grid_15/HP_017/07.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,11.0,0.0,0.0,2465.954,963.071045,2475.3938,963.778564,2438.67261,961.026367,2417.51367,959.440552,1865.67944,995.918945,1869.83728,996.374756,1853.669,994.6019,1844.35938,993.5813
User_01/Grid_15/HP_017/08.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,0.0,0.0,0.0,2431.9082,963.311035,2434.71924,964.0669,2423.795,961.1294,2417.51367,959.440552,1832.09631,995.6675,1829.70239,996.0748,1839.00732,994.4918,1844.35938,993.5813
User_01/Grid_15/HP_017/09.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,-11.0,0.0,0.0,2399.84985,963.5167,2396.409,964.3109,2409.79639,961.2213,2417.51367,959.440552,1799.45581,995.403564,1790.7229,995.757935,1824.72644,994.378052,1844.35938,993.5813
User_01/Grid_15/HP_017/10.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,-11.0,5.5,0.0,2400.54,979.1687,2397.23657,983.008057,2410.09473,968.0635,2417.51367,959.440552,1800.11328,1011.31018,1791.5155,1014.75537,1825.00635,1001.33582,1844.35938,993.5813
User_01/Grid_15/HP_017/11.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,0.0,5.5,0.0,2431.895,980.345337,2434.7002,984.4231,2423.79272,968.5679,2417.51367,959.440552,1832.08923,1012.76392,1829.69617,1016.50513,1839.00159,1001.9574,1844.35938,993.5813
User_01/Grid_15/HP_017/12.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,11.0,5.5,0.0,2465.067,979.6544,2474.32349,983.589355,2438.29614,968.274658,2417.51367,959.440552,1864.98059,1012.26172,1868.99866,1015.90149,1853.36743,1001.74158,1844.35938,993.5813
User_01/Grid_15/HP_017/13.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,11.0,11.0,0.0,2463.35083,994.5421,2472.25513,1001.36084,2437.56567,974.796,2417.51367,959.440552,1863.513,1027.14075,1867.23828,1033.66809,1852.7334,1008.25366,1844.35938,993.5813
User_01/Grid_15/HP_017/14.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,0.0,11.0,0.0,2431.87549,995.606567,2434.67065,1002.64575,2423.79077,975.2473,2417.51367,959.440552,1832.08911,1028.165,1829.70081,1034.89612,1838.99646,1008.69666,1844.35938,993.5813
User_01/Grid_15/HP_017/15.png,HP_017,-9.7919,-1.7767,3.6548,2.7323,0.59667,41.36,-11.0,11.0,0.0,2401.89014,993.4507,2398.855,1000.058,2410.6792,974.3181,2417.51367,959.440552,1801.5376,1025.79993,1793.23047,1032.05,1825.61438,1007.68481,1844.35938,993.5813
User_01/Grid_15/HP_018/01.png,HP_018,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,11.0,-11.0,0.0,2345.76465,1046.017,2354.404,1040.90625,2320.75366,1060.8125,2301.31152,1072.3136,1772.91406,1062.842,1776.18335,1057.56506,1763.44763,1078.12244,1756.08655,1090.00452
User_01/Grid_15/HP_018/02.png,HP_018,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,0.0,-11.0,0.0,2315.0896,1044.82861,2317.77344,1039.47473,2307.331,1060.30566,2301.31152,1072.3136,1744.38208,1061.49866,1742.1062,1055.95593,1750.96863,1077.53992,1756.08655,1090.00452
User_01/Grid_15/HP_018/03.png,HP_018,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,-11.0,-11.0,0.0,2285.29736,1046.81458,2282.18262,1041.85535,2294.30957,1061.16492,2301.31152,1072.3136,1716.1283,1063.03748,1708.37964,1057.80811,1738.592,1078.19775,1756.08655,1090.00452
User_01/Grid_15/HP_018/04.png,HP_018,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,-11.0,-5.5,0.0,2284.39722,1061.04529,2281.10425,1058.85144,2293.92,1067.38928,2301.31152,1072.3136,1715.08008,1076.75171,1707.11829,1074.17847,1738.14355,1084.20557,1756.08655,1090.00452
User_01/Grid_15/HP_018/05.png,HP_018,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,0.0,-5.5,0.0,2315.162,1059.93738,2317.86353,1057.52344,2307.359,1066.90991,2301.31152,1072.3136,1744.38733,1075.92212,1742.10913,1073.17993,1750.97437,1083.851,1756.08655,1090.00452
User_01/Grid_15/HP_018/06.png,HP_018,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,11.0,-5.5,0.0,2346.96558,1060.59863,2355.84863,1058.31934,2321.268,1067.19275,2301.31152,1072.3136,1773.9353,1076.70422,1777.4071,1074.11707,1763.88989,1084.1897,1756.08655,1090.00452
User_01/Grid_15/HP_018/07.png,HP_018,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,11.0,0.0,0.0,2347.34448,1076.295,2356.30347,1077.07,2321.43164,1074.05383,2301.31152,1072.3136,1774.2937,1091.58423,1777.83655,1091.8916,1764.045,1090.695,1756.08655,1090.00452
User_01/Grid_15/HP_018/08.png,HP_018,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,0.0,0.0,0.0,2315.22754,1076.266,2317.94238,1077.037,2307.387,1074.03906,2301.31152,1072.3136,1744.39941,1091.55591,1742.12268,1091.858,1750.98083,1090.68225,1756.08655,1090.00452
User_01/Grid_15/HP_018/09.png,HP_018,-1.2287,-10.3639,2.1005,3.0742,3.2176,42.0951,-11.0,0.0,0.0,2284.18726,1076.23242,2280.85254,1076.99548,2293.82886,1074.026,2301.31152,1072.3136,1714.73,1091.524,1706.6969,1091.81921,1737.99377,1090.66919,1756.08655,1090.00452
